n_estimators,max_depth,learning_rate,gamma,min_child_weight,subsample,scale_pos_weight,reg_alpha,colsample_bytree,seed,mse,net_mse
250,1,0.1,0.0,1,1.0,1.0,34.9707171691238,0.5809569326918455,0,86321.1403867527,-8.041310550484923
50,1,0.5,0.0,1,1.0,1.0,15.316102877136656,0.9643346125059942,0,86321.15144443323,-8.030252869953983
500,1,0.05,0.0,1,1.0,1.0,54.33573625949508,0.7599862658779738,0,86321.43452721217,-7.747170091010048
50,1,0.9,0.0,1,1.0,1.0,58.80830662158076,0.8697577525709203,0,86321.57051104767,-7.611186255511711
50,1,0.7,0.0,1,1.0,1.0,1.5793029835519956,0.9255366425093015,0,86321.61754972111,-7.564147582073929
100,1,0.2,0.0,1,1.0,1.0,5.474961683070314,0.9902037764803293,0,86322.5716719604,-6.610025342786685
200,1,0.1,0.0,1,1.0,1.0,14.26968640751338,0.9474031341934118,0,86323.14117637639,-6.040520926791942
50,1,0.3,0.0,1,1.0,1.0,3.4032518546083073,0.9442243470116901,0,86325.94420350698,-3.2374937962013064
150,1,0.1,0.0,1,1.0,1.0,2.130650012783742,0.9821975525256826,0,86326.67166246295,-2.510034840233857
50,1,0.2,0.0,1,1.0,1.0,32.39207465417114,0.9867538177148711,0,86332.37951329774,3.197815994557459
100,1,0.1,0.0,1,1.0,1.0,13.69170839245221,0.944489477783768,0,86333.39815862582,4.216461322634132
1000,1,0.01,0.0,1,1.0,1.0,61.849141072879874,0.8888741909997918,0,86334.5141508099,5.332453506722231
200,2,0.7,0.0,1,1.0,1.0,38.46548070054483,0.921572325773342,0,86337.92159774517,8.73990044198581
750,1,0.01,0.0,1,1.0,1.0,20.118042603290544,0.98753423880862,0,86341.2201990923,12.038501789123984
200,3,0.1,0.0,1,1.0,1.0,45.13261012290079,0.9442406015268366,0,86341.99518656464,12.813489261461655
50,1,0.1,0.0,1,1.0,1.0,49.259662093436724,0.6564561676488321,0,86350.95556933114,21.77387202795944
500,1,0.01,0.0,1,1.0,1.0,10.676836578004185,0.963025638065995,0,86352.45312992367,23.271432620487758
1000,1,0.005,0.0,1,1.0,1.0,4.074857969035196,0.9885540172418865,0,86352.49545787736,23.31376057417947
250,2,0.7,0.0,1,1.0,1.0,3.9029937871176568,0.9389449486146291,0,86353.44290637989,24.26120907670702
750,1,0.005,0.0,1,1.0,1.0,83.42675609926104,0.8260378690199586,0,86362.49402762561,33.31233032242744
500,1,0.005,0.0,1,1.0,1.0,1.4767891610217294,0.9037491954172754,0,86379.73520074332,50.55350344014005
500,3,0.1,0.0,1,1.0,1.0,238.686552570259,0.9669412764155751,0,86404.97071901376,75.78902171057416
500,4,0.01,0.0,1,1.0,1.0,34.492165685172324,0.936693285420749,0,86408.37863165681,79.19693435363297
1000,4,0.005,0.0,1,1.0,1.0,5.825205002237684,0.9268279337503069,0,86412.89412602718,83.71242872400035
100,2,0.9,0.0,1,1.0,1.0,34.607042404520314,0.9267251187712441,0,86429.79814519164,100.61644788846024
250,2,0.9,0.0,1,1.0,1.0,7.868345187026497,0.9823152167629955,0,86434.4611645847,105.27946728152165
150,2,0.9,0.0,1,1.0,1.0,29.180548871374373,0.9575541250200403,0,86435.99974477327,106.818047470093
100,4,0.1,0.0,1,1.0,1.0,12.502360466611485,0.9323718805977702,0,86439.40455019313,110.22285288994317
500,5,0.005,0.0,1,1.0,1.0,134.9332672142661,0.9085659543943271,0,86448.84590553101,119.66420822782675
200,3,0.2,0.0,1,1.0,1.0,189.77374793855324,0.8995933435823443,0,86449.09756991018,119.9158726070018
1000,4,0.01,0.0,1,1.0,1.0,32.52897026301923,0.89263137179194,0,86457.00362603283,127.82192872965243
50,4,0.1,0.0,1,1.0,1.0,31.046854821391733,0.9326962047287418,0,86458.00655189737,128.82485459418967
100,3,0.3,0.0,1,1.0,1.0,54.12533783431043,0.9717561067563071,0,86462.22969909257,133.04800178938603
750,5,0.005,0.0,1,1.0,1.0,52.20240946513152,0.8139048687492761,0,86511.91593082658,182.73423352339887
750,4,0.01,0.0,1,1.0,1.0,18.772838340383583,0.9572228903680894,0,86519.94606239776,190.7643650945829
1000,3,0.05,0.0,1,1.0,1.0,15.545905591464376,0.6608197117083279,0,86529.94566966519,200.76397236200864
250,3,0.2,0.0,1,1.0,1.0,63.535518105212354,0.8969305473491961,0,86538.54877237488,209.36707507169922
750,6,0.005,0.0,1,1.0,1.0,0.8355515237170428,0.9564832341008995,0,86553.21760005015,224.03590274696762
750,3,0.1,0.0,1,1.0,1.0,2.4076428914044405,0.9899223121885392,0,86590.25360259048,261.0719052873028
150,4,0.1,0.0,1,1.0,1.0,68.27830140059469,0.71316665769566,0,86599.37975825994,270.1980609567545
1000,5,0.005,0.0,1,1.0,1.0,30.918949378162473,0.9119548331381846,0,86614.25748199894,285.07578469575674
50,4,0.2,0.0,1,1.0,1.0,21.83208203739592,0.9739615813179396,0,86645.26745377715,316.08575647397083
200,3,0.3,0.0,1,1.0,1.0,123.13455255836041,0.9645668120522468,0,86665.48271798642,336.3010206832405
500,5,0.01,0.0,1,1.0,1.0,74.97912036171465,0.9466060517025411,0,86715.91101363942,386.72931633623375
150,3,0.3,0.0,1,1.0,1.0,23.59639599951737,0.9492483478427227,0,86721.59197587175,392.4102785685682
500,4,0.05,0.0,1,1.0,1.0,109.2409086700489,0.9249133396040096,0,86767.75490300632,438.57320570314187
750,5,0.01,0.0,1,1.0,1.0,108.84154100641112,0.8891497266063513,0,86789.6992341008,460.51753679761896
200,4,0.1,0.0,1,1.0,1.0,10.921165389984534,0.9830753152750138,0,86810.60146385228,481.41976654909377
250,4,0.1,0.0,1,1.0,1.0,37.71206326450071,0.906690839946341,0,86815.56044837827,486.37875107508444
1000,3,0.1,0.0,1,1.0,1.0,80.71468724383604,0.935115013831215,0,86817.84092352692,488.6592262237391
1000,5,0.01,0.0,1,1.0,1.0,182.98429691299586,0.9978699724534732,0,86878.3678182109,549.1861209077179
150,4,0.2,0.0,1,1.0,1.0,39.193246885412044,0.9668402837678952,0,86915.11874132378,585.9370440205967
50,3,0.5,0.0,1,1.0,1.0,2.44080067799206,0.993150206046028,0,86945.01619267129,615.834495368108
100,3,0.7,0.0,1,1.0,1.0,72.40255779332377,0.9753754717529411,0,86949.23092873601,620.0492314328294
50,4,0.3,0.0,1,1.0,1.0,67.37288685428766,0.813796383645183,0,86956.3506487631,627.1689514599129
250,3,0.3,0.0,1,1.0,1.0,17.291202278031115,0.9753756324143898,0,86974.01216019667,644.8304628934857
500,6,0.005,0.0,1,1.0,1.0,17.844186959619606,0.8380470085584175,0,86982.88207960974,653.7003823065606
100,4,0.2,0.0,1,1.0,1.0,111.33756892449571,0.865801747405184,0,87025.56747241177,696.3857751085889
100,5,0.1,0.0,1,1.0,1.0,243.8744113276889,0.9788947988947145,0,87130.69412478733,801.512427484151
500,3,0.3,0.0,1,1.0,1.0,23.2047941895654,0.8557619794306982,0,87263.63180318936,934.4501058861788
750,4,0.05,0.0,1,1.0,1.0,22.679973684187107,0.9372100586002227,0,87273.3348879524,944.1531906492164
50,6,0.1,0.0,1,1.0,1.0,21.415076156782074,0.9585166506113918,0,87363.83214662962,1034.6504493264365
50,3,0.9,0.0,1,1.0,1.0,31.414674563624274,0.8392398783869481,0,87419.25134595984,1090.0696486566594
50,5,0.2,0.0,1,1.0,1.0,233.01002628757507,0.9709304012178536,0,87426.35432806742,1097.1726307642384
50,3,0.7,0.0,1,1.0,1.0,120.89136526782261,0.9090293874700658,0,87447.5630807064,1118.381383403219
500,6,0.01,0.0,1,1.0,1.0,51.893173671282156,0.9785315028589634,0,87476.79945083357,1147.6177535303868
100,3,0.5,0.0,1,1.0,1.0,42.82375618798742,0.851610624467769,0,87508.04129230915,1178.859595005968
750,3,0.3,0.0,1,1.0,1.0,2.9493559278800006,0.9437119839134965,0,87516.87993404685,1187.6982367436722
200,4,0.2,0.0,1,1.0,1.0,208.19033956256257,0.9496345231747846,0,87587.0288036764,1257.847106373214
200,5,0.1,0.0,1,1.0,1.0,90.61596255023372,0.9501202988414358,0,87613.07936011624,1283.8976628130622
1000,4,0.05,0.0,1,1.0,1.0,0.14452950055959518,0.9684900653325997,0,87633.28144121876,1304.0997439155763
1000,6,0.005,0.0,1,1.0,1.0,81.49960914796836,0.9967405987008164,0,87660.64416778329,1331.46247048011
750,6,0.01,0.0,1,1.0,1.0,5.640348799050242,0.9777250243716442,0,87683.64273623248,1354.4610389292939
150,3,0.5,0.0,1,1.0,1.0,14.39683181062249,0.8633205538896715,0,87768.93481662063,1439.753119317451
200,3,0.5,0.0,1,1.0,1.0,44.55343384444762,0.9882104091953736,0,87798.30101301205,1469.119315708871
500,4,0.1,0.0,1,1.0,1.0,35.23811654058825,0.9795144072963067,0,87808.89310431526,1479.7114070120733
250,3,0.5,0.0,1,1.0,1.0,2.271855327351384,0.9132601278032757,0,87857.30156230215,1528.1198649989674
1000,3,0.3,0.0,1,1.0,1.0,33.57220152032822,0.8296019812039274,0,87895.04012093294,1565.858423629761
150,5,0.1,0.0,1,1.0,1.0,46.51205391408467,0.9758098259117429,0,87934.94994543015,1605.768248126973
750,4,0.1,0.0,1,1.0,1.0,150.07590971309176,0.9161072479616015,0,87942.81288623213,1613.63118892895
100,4,0.3,0.0,1,1.0,1.0,26.249576705921342,0.8332027444973453,0,88107.5536579689,1778.371960665725
250,4,0.2,0.0,1,1.0,1.0,79.53537740460067,0.7905338994830566,0,88158.86537990047,1829.683682597286
100,5,0.2,0.0,1,1.0,1.0,17.14309292918757,0.9990169089504449,0,88166.051980737,1836.8702834338183
50,4,0.5,0.0,1,1.0,1.0,161.20792566921676,0.8065293669241309,0,88259.79652354706,1930.61482624388
250,3,0.7,0.0,1,1.0,1.0,5.594370371367671,0.9564005990955688,0,88304.6253668699,1975.4436695667246
100,6,0.1,0.0,1,1.0,1.0,75.03372320064038,0.8640700201419775,0,88372.31550852052,2043.1338112173398
500,5,0.05,0.0,1,1.0,1.0,34.27721313395009,0.9571709419144012,0,88420.2314133895,2091.049716086316
1000,6,0.01,0.0,1,1.0,1.0,22.82414233405305,0.704610450091004,0,88500.13352418554,2170.9518268823595
50,5,0.3,0.0,1,1.0,1.0,93.14958774889921,0.9766670670380354,0,88503.83004305011,2174.6483457469294
150,3,0.7,0.0,1,1.0,1.0,164.3534435977728,0.9514502205562528,0,88563.76841112331,2234.5867138201284
250,5,0.1,0.0,1,1.0,1.0,7.465294688306779,0.8090011688760388,0,88585.82906106004,2256.647363756856
200,3,0.7,0.0,1,1.0,1.0,29.77888121241693,0.9905504750140289,0,88641.04725989963,2311.8655625964457
200,4,0.3,0.0,1,1.0,1.0,30.386350569300475,0.9598690352022559,0,88645.10343733185,2315.9217400286725
150,4,0.3,0.0,1,1.0,1.0,64.21295911687814,0.9908107036107865,0,88707.67514912157,2378.4934518183873
100,3,0.9,0.0,1,1.0,1.0,47.47622511049065,0.9248994875082002,0,88828.034584283,2498.8528869798174
200,6,0.1,0.0,1,1.0,1.0,38.61755948351105,0.8680491555467009,0,88850.96509115658,2521.7833938534022
50,6,0.2,0.0,1,1.0,1.0,19.245470504018225,0.9723618286441986,0,88981.61514086844,2652.4334435652563
1000,4,0.1,0.0,1,1.0,1.0,112.35259254529224,0.8443727070907252,0,89020.69984671137,2691.5181494081917
250,4,0.3,0.0,1,1.0,1.0,72.15277713480648,0.8536753372041489,0,89139.59508997118,2810.4133926679933
150,6,0.1,0.0,1,1.0,1.0,3.1546227634662825,0.9499360705934011,0,89176.85447412108,2847.672776817897
750,5,0.05,0.0,1,1.0,1.0,58.092777996035714,0.9932870501263051,0,89239.002258837,2909.820561533823
100,4,0.5,0.0,1,1.0,1.0,11.222179151640741,0.9497170648707132,0,89263.64678182773,2934.4650845245487
150,3,0.9,0.0,1,1.0,1.0,30.953226809652623,0.9570306157814505,0,89275.64757711488,2946.4658798117016
500,10,0.005,0.0,1,1.0,1.0,3.9149728952271143,0.9980294961862837,0,89650.22843492827,3321.046737625089
750,10,0.01,0.0,1,1.0,1.0,232.8498708634672,0.9093799430426605,0,89825.16057717834,3495.9788798751542
50,4,0.7,0.0,1,1.0,1.0,40.636969943698844,0.9217326731012867,0,89874.4468821083,3545.2651848051173
250,6,0.1,0.0,1,1.0,1.0,19.970888741848544,0.9891089836006501,0,89918.61687693297,3589.435179629785
500,5,0.1,0.0,1,1.0,1.0,131.00502896773395,0.8571806135666646,0,90108.74318391694,3779.561486613762
250,3,0.9,0.0,1,1.0,1.0,57.16100332684041,0.9642146090450021,0,90137.2132120769,3808.031514773713
1000,5,0.05,0.0,1,1.0,1.0,6.235210715255814,0.8540729526775492,0,90163.59409632014,3834.412399016961
750,6,0.05,0.0,1,1.0,1.0,25.035444037003124,0.7904534668619778,0,90167.25181605574,3838.0701187525556
200,3,0.9,0.0,1,1.0,1.0,5.934433709044903,0.986073542798077,0,90300.0374817974,3970.8557844942115
1000,10,0.005,0.0,1,1.0,1.0,104.52510137890283,0.971507266333558,0,90331.42581297552,4002.244115672336
50,4,0.9,0.0,1,1.0,1.0,43.961784561000826,0.9411529458761196,0,90408.92472619828,4079.7430288951
100,6,0.2,0.0,1,1.0,1.0,12.303204753251114,0.8417455025531717,0,90483.59787609446,4154.416178791274
250,5,0.2,0.0,1,1.0,1.0,20.213654221322667,0.919058768397496,0,90558.0234224399,4228.841725136721
500,6,0.05,0.0,1,1.0,1.0,16.687406588769633,0.8894133484267084,0,90576.69137825235,4247.509680949166
100,5,0.3,0.0,1,1.0,1.0,112.47511527891716,0.90067520101135,0,90669.84274645646,4340.661049153277
50,6,0.3,0.0,1,1.0,1.0,107.2724750882984,0.8712154219610356,0,90674.27840669302,4345.096709389836
500,4,0.3,0.0,1,1.0,1.0,11.06125786782402,0.9362670833949368,0,90782.63943320866,4453.457735905482
150,5,0.3,0.0,1,1.0,1.0,40.23606571373563,0.9496320238944209,0,90973.09718156599,4643.915484262805
50,5,0.5,0.0,1,1.0,1.0,0.6372308827668958,0.9555010945899202,0,91014.50583481441,4685.324137511227
150,4,0.5,0.0,1,1.0,1.0,26.836616283052983,0.9796789911576824,0,91237.54317792307,4908.361480619889
200,4,0.5,0.0,1,1.0,1.0,11.783800803659124,0.9780368129804765,0,91304.61326909003,4975.431571786845
150,5,0.2,0.0,1,1.0,1.0,32.66402900697547,0.9976195464077976,0,91327.17141190691,4997.989714603726
750,5,0.1,0.0,1,1.0,1.0,13.165461230611452,0.8893698916027374,0,91331.61035230488,5002.428655001699
150,6,0.2,0.0,1,1.0,1.0,9.236314319549026,0.9793796608752636,0,91467.35421845864,5138.1725211554585
200,5,0.2,0.0,1,1.0,1.0,48.33993348268585,0.823474057225369,0,91496.89659001691,5167.714892713731
750,10,0.005,0.0,1,1.0,1.0,137.43942807074,0.8993268889232451,0,91524.42939960147,5195.247702298293
200,6,0.2,0.0,1,1.0,1.0,99.0199567334498,0.9223704080125034,0,91749.20284719943,5420.021149896245
200,5,0.3,0.0,1,1.0,1.0,18.36964947858341,0.83858704828499,0,92099.08073132306,5769.89903401988
1000,6,0.05,0.0,1,1.0,1.0,82.9732810772012,0.9717385127261382,0,92130.74166522601,5801.559967922833
250,4,0.5,0.0,1,1.0,1.0,8.255268770361624,0.8084351408727072,0,92146.01549205824,5816.833794755061
750,6,0.1,0.0,1,1.0,1.0,131.01359362100382,0.8108187269554448,0,92316.01485983227,5986.833162529088
750,4,0.3,0.0,1,1.0,1.0,36.879295438545654,0.9696683238757926,0,92517.3025168916,6188.120819588425
100,6,0.3,0.0,1,1.0,1.0,10.851426321780725,0.9200863554674399,0,92526.87691278826,6197.695215485073
500,10,0.01,0.0,1,1.0,1.0,42.44625434376246,0.9621744978524582,0,92547.50492576517,6218.323228461988
100,5,0.5,0.0,1,1.0,1.0,85.8391470280059,0.9643817939479485,0,92737.81803084152,6408.636333538336
1000,10,0.01,0.0,1,1.0,1.0,17.23805936735531,0.8739991403427035,0,92785.65289302554,6456.471195722363
500,6,0.1,0.0,1,1.0,1.0,39.75825798496017,0.8668501575794593,0,92885.69591643676,6556.514219133576
50,10,0.1,0.0,1,1.0,1.0,29.05319747658047,0.9860941654361608,0,92983.6330935537,6654.451396250515
1000,5,0.1,0.0,1,1.0,1.0,94.59094455792992,0.9584447155784399,0,93050.74997870871,6721.568281405533
200,4,0.7,0.0,1,1.0,1.0,64.45103778106905,0.9455643937706438,0,93309.43701529109,6980.255317987903
50,5,0.7,0.0,1,1.0,1.0,1.1421524102214902,0.7451517894252718,0,93419.0416940388,7089.859996735613
250,5,0.3,0.0,1,1.0,1.0,24.949509571428077,0.9676725246173513,0,93453.69476316156,7124.51306585838
100,4,0.7,0.0,1,1.0,1.0,1.569639754846841,0.9210702004278823,0,93535.88715371222,7206.705456409036
1000,4,0.3,0.0,1,1.0,1.0,103.3668351839435,0.7960857652594238,0,93654.29344796916,7325.111750665979
250,6,0.2,0.0,1,1.0,1.0,98.85070142421792,0.927461525195144,0,93679.39679249274,7350.21509518956
100,4,0.9,0.0,1,1.0,1.0,110.67804731220751,0.9885217067894888,0,94075.52527040572,7746.343573102538
750,10,0.05,0.0,1,1.0,1.0,166.13215247183052,0.7555918897921613,0,94235.92580306373,7906.7441057605465
150,10,0.1,0.0,1,1.0,1.0,16.9081094136074,0.8784166557547536,0,94343.72724399011,8014.545546686932
150,4,0.7,0.0,1,1.0,1.0,91.93363099789038,0.9513809473470456,0,94574.4857042951,8245.304006991923
150,6,0.3,0.0,1,1.0,1.0,34.57087837597466,0.803331430053333,0,94768.47372791365,8439.292030610464
250,10,0.1,0.0,1,1.0,1.0,86.2704277306365,0.8398264683968457,0,94875.04091414742,8545.859216844241
200,10,0.1,0.0,1,1.0,1.0,20.324243838540287,0.8383962246378796,0,94902.29244778797,8573.11075048479
250,4,0.7,0.0,1,1.0,1.0,98.44393915212383,0.9846463235742536,0,95427.44212022728,9098.260422924097
150,5,0.5,0.0,1,1.0,1.0,22.774388789985416,0.9245108229443121,0,95519.32586717229,9190.144169869105
