n_estimators,max_depth,learning_rate,gamma,min_child_weight,subsample,scale_pos_weight,reg_alpha,colsample_bytree,seed,mse,net_mse
200,2,0.005,0.0,1,1.0,1.0,5.685151734748718,0.8502346963526883,1,102764.12999629631,139.61355373400147
250,1,0.01,0.0,1,1.0,1.0,89.6505777254217,0.9791828647776151,0,102765.32424701654,140.80780445423443
500,1,0.005,0.0,1,1.0,1.0,79.26353856094994,0.9834272631682509,0,102765.34522849579,140.8287859334814
500,1,0.005,0.0,1,1.0,1.0,22.429803218014964,0.9688228016541749,1,102765.37084180576,140.854399243457
200,4,0.01,0.0,1,1.0,1.0,14.780191442468066,0.962947319711735,1,102771.81211854864,147.29567598633002
200,1,0.01,0.0,1,1.0,1.0,33.257520450616916,0.9887578454733473,1,102778.461455366,153.94501280369877
200,1,0.01,0.0,1,1.0,1.0,8.246706112952266,0.6885071951525474,0,102778.47919492543,153.96275236312067
150,2,0.005,0.0,1,1.0,1.0,128.5938742194464,0.9770289684367768,0,102783.14500941779,158.6285668554774
500,2,0.3,0.0,1,1.0,1.0,24.840073183821595,0.9275821620756997,1,102793.71250763435,169.19606507204298
150,1,0.01,0.0,1,1.0,1.0,52.625287202098114,0.9758545046852265,0,102794.30600942847,169.78956686616584
50,3,0.05,0.0,1,1.0,1.0,58.98648869539619,0.9689967178160183,0,102798.0126041549,173.49616159258585
750,3,0.01,0.0,1,1.0,1.0,101.75635441639147,0.9438354426343291,1,102798.892916092,174.37647352968634
250,1,0.005,0.0,1,1.0,1.0,38.76548236226458,0.9186676315321802,0,102803.37402735524,178.85758479293145
100,2,0.005,0.0,1,1.0,1.0,3.5502694738661225,0.9268501002156543,0,102805.60944955217,181.09300698986044
50,2,0.01,0.0,1,1.0,1.0,12.05232964213909,0.6911923194051144,0,102805.63112525374,181.1146826914337
100,2,0.005,0.0,1,1.0,1.0,17.128985929708147,0.9728090084973744,1,102805.88713388737,181.3706913250644
150,3,0.01,0.0,1,1.0,1.0,43.379485174335535,0.89809908619377,0,102807.90102953915,183.3845869768411
100,3,0.01,0.0,1,1.0,1.0,29.838690346277374,0.9559837540741312,0,102810.50585424923,185.98941168692545
100,1,0.01,0.0,1,1.0,1.0,1.1005389784814872,0.9310850881581701,0,102813.22664931104,188.71020674872852
100,1,0.01,0.0,1,1.0,1.0,77.09889965204177,0.8926005956585147,1,102813.2312980364,188.7148554740852
200,1,0.005,0.0,1,1.0,1.0,66.07073158955421,0.8652362422511547,0,102813.3362882166,188.81984565428866
200,1,0.005,0.0,1,1.0,1.0,34.79890897368915,0.9281366227037338,1,102813.33817365549,188.82173109317955
150,3,0.005,0.0,1,1.0,1.0,10.600633401448468,0.8126175466249631,0,102816.67634010146,192.15989753915346
500,2,0.3,0.0,1,1.0,1.0,16.031863900555845,0.7335650270490647,0,102816.93655767718,192.42011511487362
100,3,0.005,0.0,1,1.0,1.0,139.50625851901526,0.8844114784145808,1,102819.019210009,194.50276744669827
100,3,0.01,0.0,1,1.0,1.0,67.0800341992172,0.9346837492034522,1,102822.20969024171,197.6932476794027
200,3,0.01,0.0,1,1.0,1.0,51.53806158642934,0.8717595025236824,0,102824.70763674074,200.19119417843467
150,1,0.005,0.0,1,1.0,1.0,23.040561499062758,0.9819318105592405,0,102824.72856293389,200.21212037157966
50,3,0.01,0.0,1,1.0,1.0,19.81320623691827,0.9732932294076991,0,102827.6074001431,203.0909575807891
200,3,0.005,0.0,1,1.0,1.0,18.43097805501164,0.9626985245820944,0,102830.69390458617,206.17746202385752
100,3,0.005,0.0,1,1.0,1.0,0.08527462832019776,0.8590157998888751,0,102830.81860151276,206.30215895044967
50,2,0.005,0.0,1,1.0,1.0,17.724709776105215,0.962385341486449,0,102836.23821289647,211.72177033415937
250,3,0.005,0.0,1,1.0,1.0,17.460236833768516,0.9178953303011941,0,102836.6369368033,212.12049424099678
50,1,0.01,0.0,1,1.0,1.0,128.49019184479943,0.8020340277764902,0,102838.26484058115,213.74839801884082
100,1,0.005,0.0,1,1.0,1.0,37.95619382720839,0.9109153969232016,1,102838.338689989,213.82224742669496
100,1,0.005,0.0,1,1.0,1.0,76.74976580860825,0.9691915209994505,0,102838.36260855233,213.84616599002038
200,3,0.005,0.0,1,1.0,1.0,0.789854777788232,0.8544865588623098,1,102843.85607894842,219.33963638611021
50,3,0.005,0.0,1,1.0,1.0,35.53894293457365,0.9188297756218355,0,102843.96801312572,219.45157056341122
100,4,0.005,0.0,1,1.0,1.0,22.055781900280707,0.9971831091983155,1,102847.54212310116,223.02568053884897
500,3,0.01,0.0,1,1.0,1.0,123.17736114829492,0.9875537269289596,0,102850.095726715,225.57928415268543
750,4,0.005,0.0,1,1.0,1.0,1.1824380319095278,0.7596039783227098,0,102852.33124643659,227.8148038742802
50,1,0.005,0.0,1,1.0,1.0,27.466450525837022,0.9775244513982188,0,102854.93559422261,230.4191516603023
50,5,0.005,0.0,1,1.0,1.0,46.52358677113159,0.9355667143121854,0,102861.32634774463,236.80990518232284
100,3,0.05,0.0,1,1.0,1.0,115.11360972407036,0.7984118278824076,1,102865.00783899131,240.49139642900263
750,4,0.01,0.0,1,1.0,1.0,0.5306046923652031,0.9997253249825893,1,102868.50824442608,243.99180186376907
50,3,0.1,0.0,1,1.0,1.0,38.234211907743365,0.9783909882868661,0,102880.79589440871,256.279451846407
250,3,0.01,0.0,1,1.0,1.0,1.0841990425395738,0.9801174032791912,0,102882.57893654234,258.06249398003274
1000,3,0.005,0.0,1,1.0,1.0,38.27937105135958,0.9802433360419328,0,102883.40858732784,258.89214476553025
500,3,0.005,0.0,1,1.0,1.0,82.10251422833167,0.9418839959714214,1,102888.70816399649,264.1917214341811
1000,3,0.01,0.0,1,1.0,1.0,72.61258509897158,0.993643935012535,0,102888.80698336309,264.2905408007791
750,3,0.005,0.0,1,1.0,1.0,17.164588747190095,0.9845670882798261,1,102894.67122345582,270.1547808935138
750,2,0.3,0.0,1,1.0,1.0,138.433924209165,0.9333408229938539,1,102894.79907763393,270.28263507162046
50,6,0.01,0.0,1,1.0,1.0,2.972667090949479,0.9426167377129664,0,102896.29457382251,271.7781312602019
200,3,0.01,0.0,1,1.0,1.0,63.895216297882506,0.9359952986542663,1,102902.27422194547,277.7577793831588
50,4,0.005,0.0,1,1.0,1.0,33.41391008158996,0.8787278263253372,0,102908.21508605249,283.69864349017735
50,5,0.01,0.0,1,1.0,1.0,79.79415176218384,0.8704347692265657,0,102909.20302943417,284.6865868718596
1000,3,0.01,0.0,1,1.0,1.0,90.42177572814522,0.9036678796023173,1,102911.39905021616,286.8826076538535
500,3,0.005,0.0,1,1.0,1.0,58.52206045320456,0.8527721691743148,0,102912.06026522654,287.5438226642291
750,3,0.005,0.0,1,1.0,1.0,117.07071498389092,0.5855746740268526,0,102915.71480229383,291.1983597315266
1000,3,0.005,0.0,1,1.0,1.0,7.858179464303613,0.8047590393681957,1,102920.54816672832,296.03172416600864
500,3,0.01,0.0,1,1.0,1.0,51.214454111802475,0.7739132439287495,1,102933.19591820452,308.67947564221686
50,6,0.005,0.0,1,1.0,1.0,33.29470822566168,0.9637653989716233,0,102934.75750448111,310.2410619188013
200,4,0.05,0.0,1,1.0,1.0,25.389251958373116,0.9835810341710113,1,102940.05204991421,315.53560735190695
750,3,0.01,0.0,1,1.0,1.0,41.88099054873488,0.8689784057920578,0,102943.15187170064,318.63542913833226
50,4,0.01,0.0,1,1.0,1.0,55.51674827619099,0.8537166101028331,0,102947.8552952264,323.338852664092
250,3,0.05,0.0,1,1.0,1.0,17.192023873989896,0.9729777236877856,0,102957.06362670295,332.54718414063973
200,5,0.005,0.0,1,1.0,1.0,8.723487970736384,0.9557609312897037,0,102960.31374003366,335.79729747134843
100,3,0.05,0.0,1,1.0,1.0,178.7840765314159,0.9593702417756489,0,102964.2113222107,339.6948796483921
100,5,0.005,0.0,1,1.0,1.0,233.00677924586353,0.9904775398040767,1,102974.6807156757,350.16427311339066
200,3,0.05,0.0,1,1.0,1.0,112.76185640014846,0.9713435264183989,0,102977.83091186591,353.3144693036011
1000,2,0.3,0.0,1,1.0,1.0,3.5042283338876663,0.9147425600406981,1,102982.0860422427,357.5695996803988
200,3,0.05,0.0,1,1.0,1.0,54.60352842592946,0.9766236945192499,1,102986.00621998677,361.48977742446004
100,3,0.1,0.0,1,1.0,1.0,61.505673557231155,0.9648349216703611,1,102989.28599855627,364.76955599396024
1000,2,0.3,0.0,1,1.0,1.0,144.66576380796246,0.9925433794677423,0,103001.13912481187,376.6226822495664
100,3,0.1,0.0,1,1.0,1.0,8.853238205184649,0.9323454324611339,0,103016.77232318855,392.25588062623865
200,4,0.01,0.0,1,1.0,1.0,19.504700049935124,0.9372326406522172,0,103018.17042310473,393.6539805424254
500,4,0.005,0.0,1,1.0,1.0,33.35290000918943,0.9193683705495521,1,103018.57452368722,394.0580811249092
100,5,0.005,0.0,1,1.0,1.0,146.31301120223966,0.8299705942997627,0,103022.071978973,397.55553641069855
50,4,0.05,0.0,1,1.0,1.0,36.451117503908684,0.9821898360583783,0,103026.7610154367,402.24457287439145
200,4,0.005,0.0,1,1.0,1.0,0.14003615738236827,0.9912030876988558,0,103039.76654090243,415.250098340126
150,3,0.05,0.0,1,1.0,1.0,0.7592491288500403,0.9934239680521462,0,103044.22592062141,419.70947805909964
150,3,0.1,0.0,1,1.0,1.0,16.681704839122915,0.9866226631276367,0,103060.86074323201,436.34430066970526
100,4,0.005,0.0,1,1.0,1.0,141.91301966580141,0.7790724577667894,0,103067.03993134915,442.5234887868428
200,3,0.1,0.0,1,1.0,1.0,30.98938736461575,0.9741507056440909,0,103074.16012018781,449.64367762549955
