n_estimators,max_depth,learning_rate,gamma,min_child_weight,subsample,scale_pos_weight,reg_alpha,colsample_bytree,seed,mse,net_mse
200,2,0.05,0.0,1,1.0,1.0,94.37989568197321,0.860131117328881,1,111988.81586103913,-90.91854457081354
1000,2,0.01,0.0,1,1.0,1.0,73.98295434634397,0.6997634337518882,0,111989.31170396296,-90.4227016469813
100,2,0.1,0.0,1,1.0,1.0,122.20715549937368,0.8740762628902395,0,111990.36762730217,-89.36677830776898
100,2,0.1,0.0,1,1.0,1.0,0.5091537496376021,0.9730457621457531,1,111993.7176247518,-86.01678085814638
50,2,0.2,0.0,1,1.0,1.0,26.29882503947052,0.9616974798454433,0,111998.69491450417,-81.0394911057665
200,2,0.3,0.0,1,1.0,1.0,33.01302789510561,0.917603970327602,1,112007.8636433033,-71.87076230664388
1000,2,0.1,0.0,1,1.0,1.0,37.42689457844015,0.945025453199892,1,112026.00041103139,-53.733994578549755
750,2,0.01,0.0,1,1.0,1.0,2.6991250241646814,0.8536032880248273,0,112026.43260243406,-53.30180317588383
750,2,0.01,0.0,1,1.0,1.0,98.57711945526032,0.9302130721599037,1,112028.60477670548,-51.129628904454876
200,2,0.3,0.0,1,1.0,1.0,4.5801826794987885,0.7413668647287497,0,112034.88926368425,-44.84514192568895
1000,2,0.1,0.0,1,1.0,1.0,61.15373380715886,0.8077506133371959,0,112047.11501124532,-32.61939436462126
50,2,0.5,0.0,1,1.0,1.0,35.022113079659135,0.9337672329390815,0,112049.56993422346,-30.164471386480727
100,2,0.5,0.0,1,1.0,1.0,98.27931054235599,0.9385316618916331,0,112050.32402015406,-29.410385455877986
250,2,0.3,0.0,1,1.0,1.0,14.822345843463031,0.9985868449249363,0,112072.64503583654,-7.089369773399085
100,2,0.05,0.0,1,1.0,1.0,130.74159943949147,0.7419351942009675,1,112081.0191022934,1.2846966834622435
1000,1,0.1,0.0,1,1.0,1.0,29.766269789557104,0.9514986544726669,1,112083.84725527366,4.112849663724774
750,1,0.1,0.0,1,1.0,1.0,38.833529390761676,0.7040678433418884,1,112085.12265691691,5.388251306969323
500,1,0.3,0.0,1,1.0,1.0,10.338367435521537,0.888089885928794,1,112085.13369509857,5.399289488632348
750,1,0.3,0.0,1,1.0,1.0,108.08736344744901,0.9589030770236309,1,112086.49156184778,6.757156237843446
1000,1,0.3,0.0,1,1.0,1.0,245.00871990120822,0.5775581122432561,1,112087.1044551227,7.370049512755941
1000,1,0.1,0.0,1,1.0,1.0,8.916616175718794,0.9918613426583117,0,112087.72690734256,7.992501732616802
200,1,0.3,0.0,1,1.0,1.0,62.3545298878142,0.8618296405822711,1,112088.83005781569,9.09565220575314
500,1,0.3,0.0,1,1.0,1.0,108.50572577139685,0.8536114566132054,0,112089.3037874386,9.569381828667247
500,1,0.1,0.0,1,1.0,1.0,91.22812583228848,0.9946862853761888,1,112090.08644734208,10.352041732141515
750,1,0.3,0.0,1,1.0,1.0,114.13338341986352,0.9945316956938205,0,112090.12363788353,10.389232273591915
1000,1,0.05,0.0,1,1.0,1.0,37.544702336187456,0.906307389615488,1,112090.17723654614,10.442830936197424
250,1,0.3,0.0,1,1.0,1.0,41.77867468965035,0.8676104759937013,0,112090.50319490065,10.768789290712448
250,1,0.5,0.0,1,1.0,1.0,15.969141798276498,0.9099776455121906,0,112090.98485200327,11.250446393329185
1000,1,0.3,0.0,1,1.0,1.0,112.75013752109386,0.989297128840503,0,112091.16979994113,11.435394331187126
1000,2,0.005,0.0,1,1.0,1.0,79.09002510223304,0.9469502907246404,0,112091.21883287709,11.484427267147112
200,1,0.5,0.0,1,1.0,1.0,5.398618132558965,0.9252505060725246,0,112091.49563869314,11.761233083205298
200,1,0.3,0.0,1,1.0,1.0,40.927643222196714,0.941340674289165,0,112091.5005036131,11.766098003165098
250,1,0.2,0.0,1,1.0,1.0,57.19932280527254,0.9845273975987622,0,112092.72572171324,12.991316103303689
500,1,0.1,0.0,1,1.0,1.0,31.943142480442148,0.9993289909313811,0,112092.86766003276,13.133254422820755
200,1,0.7,0.0,1,1.0,1.0,51.73207432061246,0.9721836663576263,0,112093.1689362557,13.434530645754421
1000,1,0.05,0.0,1,1.0,1.0,5.24096874156504,0.8662266324410638,0,112093.27374321794,13.539337608002825
150,1,0.7,0.0,1,1.0,1.0,16.720274911448378,0.9537233650296052,0,112093.70224693032,13.967841320380103
250,1,0.7,0.0,1,1.0,1.0,19.96897823248655,0.7971378607184875,0,112094.0104281504,14.2760225404636
150,1,0.5,0.0,1,1.0,1.0,19.488234990886745,0.9805926405596314,0,112094.24458152006,14.510175910123507
50,2,0.1,0.0,1,1.0,1.0,34.98070123811791,0.9919800104132469,0,112094.81858231823,15.084176708289306
150,1,0.3,0.0,1,1.0,1.0,25.47079289321915,0.9679069248145153,0,112095.28126537023,15.546859760288498
1000,2,0.005,0.0,1,1.0,1.0,50.00351771196942,0.7491396199953769,1,112095.5458814438,15.81147583386337
500,2,0.01,0.0,1,1.0,1.0,28.4667364711073,0.975833999974695,0,112096.16793208486,16.433526474924292
200,1,0.2,0.0,1,1.0,1.0,50.69837182508068,0.8229267717046369,0,112096.36394470301,16.629539093075437
750,1,0.05,0.0,1,1.0,1.0,57.4669897419498,0.6754604924347407,1,112096.41282838384,16.678422773897182
500,2,0.01,0.0,1,1.0,1.0,41.309754121128435,0.7859078496644452,1,112096.54737000207,16.81296439212747
100,1,0.5,0.0,1,1.0,1.0,51.241914260664345,0.9817189328293922,0,112098.04972316408,18.315317554137437
100,1,0.7,0.0,1,1.0,1.0,72.5323167479213,0.9339971619661572,0,112098.73522666958,19.000821059642476
750,1,0.05,0.0,1,1.0,1.0,140.84766429709506,0.961467384103301,0,112098.87981892521,19.14541331527289
