n_estimators,max_depth,learning_rate,gamma,min_child_weight,subsample,scale_pos_weight,reg_alpha,colsample_bytree,seed,mse,net_mse
1000,1,0.05,10.0,10,1.0,1.0,28.87055907640892,0.9137783168300132,1,61007.102019352016,-3.020284244972572
1000,1,0.05,0.0,1,1.0,1.0,0.3608009231459578,0.9557528577570457,1,61007.10287191456,-3.019431682427239
1000,1,0.05,1.0,1,1.0,1.0,56.63849709150929,0.9588470480848961,1,61007.104682475605,-3.017621121383854
1000,1,0.05,0.0,6,1.0,1.0,70.39347281979991,0.9632557290655466,1,61007.10542871112,-3.016874885870493
1000,1,0.05,10.0,1,1.0,1.0,34.30952031226016,0.9204072655369245,1,61007.106462767595,-3.01584082939371
1000,1,0.05,10.0,6,1.0,1.0,30.790538730697925,0.963182865306148,1,61007.107528202745,-3.0147753942437703
1000,1,0.05,0.0,10,1.0,1.0,11.014587201811093,0.9037645707942248,1,61007.109070262864,-3.0132333341243793
1000,1,0.05,0.0,8,0.8,1.0,9.081626841855009,0.9859823580496915,1,61007.48296951441,-2.6393340825816267
1000,1,0.05,0.0,1,0.8,1.0,18.349189902433945,0.9173690696813024,1,61007.49930275881,-2.623000838175358
1000,1,0.05,10.0,10,0.8,1.0,37.25618923914967,0.9395041229476044,1,61007.514502270904,-2.607801326084882
1000,1,0.05,1.0,10,0.8,1.0,34.95188352950659,0.766024011971057,1,61007.52972946975,-2.5925741272367304
1000,1,0.05,10.0,8,0.8,1.0,38.932800960148484,0.98034746659574,1,61007.537555655384,-2.5847479416042916
1000,1,0.05,1.0,1,0.8,1.0,8.949530586638287,0.9348489670688162,1,61007.551135682996,-2.571167913993122
1000,1,0.05,1.0,8,0.8,1.0,128.37191957187105,0.9549704724419641,1,61007.563425668384,-2.5588779286044883
1000,1,0.05,0.0,10,0.8,1.0,60.550462346184666,0.8325479808575648,1,61007.577894010756,-2.544409586233087
1000,1,0.05,0.0,6,0.8,1.0,103.88628113945168,0.8959004509825811,1,61007.58594297537,-2.5363606216196786
1000,1,0.05,10.0,1,0.8,1.0,231.766197631846,0.9587047148599287,1,61007.5860940327,-2.5362095642922213
1000,1,0.05,1.0,6,0.8,1.0,110.74697157558593,0.9575280850341055,1,61007.59229182433,-2.5300117726583267
1000,1,0.05,10.0,6,0.8,1.0,32.013682320965025,0.8697079094216933,1,61007.620827589984,-2.501476007004385
50,2,0.05,10.0,8,1.0,1.0,32.446198622897334,0.9671511736940125,1,61007.845544254786,-2.2767593422031496
500,1,0.05,0.0,1,0.8,1.0,1.4105811357460252,0.9987357447052922,1,61008.10370426128,-2.0185993357081315
1000,1,0.05,1.0,6,0.6,1.0,30.689868311137225,0.8936067706957015,1,61008.11583645935,-2.0064671376385377
1000,1,0.05,10.0,6,0.6,1.0,8.912848951650307,0.8162441985221928,1,61008.128758992396,-1.9935446045928984
500,1,0.05,10.0,6,0.8,1.0,113.1503797125471,0.9620762266753483,1,61008.13302639924,-1.98927719774656
500,1,0.05,0.0,10,0.8,1.0,176.80388476329335,0.9535119427576175,1,61008.14895470751,-1.9733488894780749
